,column,dtype,non_null_count,missing_count_x,missing_pct,cardinality_count,cardinality_group,high_cardinality_flag,very_high_cardinality_flag,potential_id_flag,numeric_categorical_flag,encoding_recommendation,sample_values,unique_count,missing_count_y,missing_percentage,top_category,top_category_percentage,rare_category_count,rare_category_percentage,rare_grouping_recommended,category_distribution_balance,normalized_entropy,high_cardinality,unseen_category_risk,unseen_category_count,unseen_category_ratio,unseen_categories,potential_typos,train_category_count,test_category_count,train_top_categories,test_top_categories
285,INS_DBD_SUM,float64,291643,15868,5.16,3224,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['388.0', '898.0', '532.0', '1787.0', '2681.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
286,INS_DPD_MAX,float64,291635,15876,5.16,1642,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '1283.0', '1689.0', '1078.0', '957.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
287,INS_DPD_MEAN,float64,291635,15876,5.16,23566,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.1976744186046511', '14.1', '0.0239520958083832', '0.8112244897959183']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
288,INS_DPD_SUM,float64,291643,15868,5.16,2077,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '521.0', '1209.0', '1074.0', '834.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
289,INS_LAST365_AMT_PAYMENT_MEAN,float64,217478,90033,29.28,205538,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['12905.2725', '8107.2972972972975', '4340.738076923077', '8300.601', '90128.35125']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
290,INS_LAST365_AMT_PAYMENT_SUM,float64,217508,90003,29.27,205801,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['154863.27', '167349.96000000002', '787163.985', '248202.9', '716400.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
291,INS_LAST365_DPD_MAX,float64,217478,90033,29.28,192,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '68.0', '193.0', '112.0', '131.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
292,INS_LAST365_DPD_MEAN,float64,217478,90033,29.28,2884,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.6585365853658537', '1.0588235294117647', '2.862068965517241', '4.291666666666667']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
293,INS_LAST365_DPD_SUM,float64,217508,90003,29.27,410,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '43.0', '319.0', '446.0', '373.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
294,INS_LAST365_LATE_PAYMENT_FLAG_MEAN,float64,217508,90003,29.27,659,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.1379310344827586', '0.6851851851851852', '0.5806451612903226', '0.7647058823529411']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
295,INS_LAST365_LATE_PAYMENT_FLAG_SUM,float64,217508,90003,29.27,54,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '10.0', '26.0', '23.0', '57.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
296,INS_LAST365_PAY_DIFF_MEAN,float64,217478,90033,29.28,57326,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '4.0875', '6328.263', '1155.1875', '3540.804375']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
297,INS_LAST365_PAY_DIFF_SUM,float64,217508,90003,29.27,51840,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '2722.365', '44944.65000000001', '-5142.015000000004', '7832.564999999999']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
298,INS_LAST365_PAY_PERC_MAX,float64,217478,90033,29.28,21543,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '7.478592528886064', '2.0819836420651088', '5.28934321492461', '11.496929891879336']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
299,INS_LAST365_PAY_PERC_MEAN,float64,217478,90033,29.28,23437,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '1.2113525719928562', '3.065399345327507', '5.328014757382254', '0.6067351053240976']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
300,INS_LATE_PAYMENT_FLAG_MEAN,float64,291643,15868,5.16,4972,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.0375', '0.4520547945205479', '0.4157303370786517', '0.1079136690647482']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
301,INS_LATE_PAYMENT_FLAG_SUM,float64,291643,15868,5.16,102,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '27.0', '39.0', '62.0', '85.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
302,INS_NUM_INSTALMENT_VERSION_NUNIQUE,float64,291643,15868,5.16,49,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['2.0', '9.0', '22.0', '35.0', '30.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
303,INS_PAY_DIFF_MAX,float64,291635,15876,5.16,103609,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '19810.53', '13473.315', '8266.77', '5281.11']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
304,INS_PAY_DIFF_MEAN,float64,291635,15876,5.16,137929,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '850.0487837837838', '4581.915', '-3271.5', '1435.5787499999997']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
305,INS_PAY_DIFF_SUM,float64,291643,15868,5.16,127986,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '31617.18', '35340.075000000004', '-94296.28500000002', '2648.25']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
306,INS_PAY_DIFF_VAR,float64,290947,16564,5.39,144095,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '38817911.87918582', '375115541.40186393', '5775230836.334951', '50453994.07584643']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
307,INS_PAY_PERC_MAX,float64,291632,15879,5.16,36091,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '3.740559575539873', '5.679331268726238', '7.272727272727272', '2.108125359197229']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
308,INS_PAY_PERC_MEAN,float64,291632,15879,5.16,42700,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '1.0189654752369297', '1.475469338164084', '1.1955566119582912', '1.0483926975090294']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
309,INS_PAY_PERC_VAR,float64,290944,16567,5.39,143641,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.0521371893838939', '0.0489908363298783', '0.4566290853764506', '0.0230348651074623']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
310,INS_SK_ID_PREV_NUNIQUE,float64,291643,15868,5.16,25,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['1.0', '2.0', '10.0', '14.0', '21.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
311,INS_UNDERPAY_FLAG_MEAN,float64,291643,15868,5.16,4892,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.7445255474452555', '0.5660377358490566', '0.1843971631205673', '0.2348993288590604']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
312,INS_UNDERPAY_FLAG_SUM,float64,291643,15868,5.16,126,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '40.0', '27.0', '143.0', '92.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
313,LANDAREA_AVG,float64,124921,182590,59.38,3527,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0369', '0.0293', '0.0757', '0.2031', '0.1975']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
314,LANDAREA_MEDI,float64,124921,182590,59.38,3560,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0375', '0.1005', '0.1344', '0.1999', '0.2293']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
315,LANDAREA_MODE,float64,124921,182590,59.38,3563,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0377', '0.0974', '0.1516', '0.2334', '0.2374']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
316,LIVE_CITY_NOT_WORK_CITY,int64,307511,0,0.0,2,binary,False,False,False,False,binary_encoding or label_encoding,"['0', '1']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
317,LIVE_REGION_NOT_WORK_REGION,int64,307511,0,0.0,2,binary,False,False,False,False,binary_encoding or label_encoding,"['0', '1']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
318,LIVINGAPARTMENTS_AVG,float64,97312,210199,68.35,1868,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0202', '0.0198', '0.3463', '0.0738', '0.5161']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
319,LIVINGAPARTMENTS_MEDI,float64,97312,210199,68.35,1097,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0205', '0.0487', '0.336', '0.3309', '0.0688']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
320,LIVINGAPARTMENTS_MODE,float64,97312,210199,68.35,736,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.022', '0.2305', '0.3003', '0.2406', '0.3205']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
321,LIVINGAREA_AVG,float64,153161,154350,50.19,5199,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.019', '0.1058', '0.3666', '0.1489', '0.6414']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
322,LIVINGAREA_MEDI,float64,153161,154350,50.19,5281,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0193', '0.0639', '0.1407', '0.2001', '0.0001']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
323,LIVINGAREA_MODE,float64,153161,154350,50.19,5301,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0198', '0.0132', '0.2358', '0.8829', '0.4774']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
324,NAME_CONTRACT_TYPE,object,307511,0,0.0,2,binary,False,False,False,False,binary_encoding or label_encoding,"['Cash loans', 'Revolving loans']",2.0,0.0,0.0,Cash loans,90.48,0.0,0.0,False,highly_dominant,0.4536,False,False,0.0,0.0,,,2.0,2.0,"cash loans(278232), revolving loans(29279)","cash loans(48305), revolving loans(439)"
325,NAME_EDUCATION_TYPE,object,307511,0,0.0,5,low_cardinality,False,False,False,False,one_hot_encoding or label_encoding,"['Secondary / secondary special', 'Higher education', 'Incomplete higher', 'Lower secondary', 'Academic degree']",5.0,0.0,0.0,Secondary / secondary special,71.02,1.0,20.0,True,moderately_skewed,0.4716,False,False,0.0,0.0,,,5.0,5.0,"secondary / secondary special(218391), higher education(74863), incomplete higher(10277)","secondary / secondary special(33988), higher education(12516), incomplete higher(1724)"
326,NAME_FAMILY_STATUS,object,307511,0,0.0,6,low_cardinality,False,False,False,False,one_hot_encoding or label_encoding,"['Single / not married', 'Married', 'Civil marriage', 'Widow', 'Separated']",6.0,0.0,0.0,Married,63.88,1.0,16.67,False,moderately_skewed,0.6283,False,False,0.0,0.0,,,6.0,5.0,"married(196432), single / not married(45444), civil marriage(29775)","married(32283), single / not married(7036), civil marriage(4261)"
327,NAME_HOUSING_TYPE,object,307511,0,0.0,6,low_cardinality,False,False,False,False,one_hot_encoding or label_encoding,"['House / apartment', 'Rented apartment', 'With parents', 'Municipal apartment', 'Office apartment']",6.0,0.0,0.0,House / apartment,88.73,2.0,33.33,True,highly_dominant,0.2789,False,False,0.0,0.0,,,6.0,6.0,"house / apartment(272868), with parents(14840), municipal apartment(11183)","house / apartment(43645), with parents(2234), municipal apartment(1617)"
328,NAME_INCOME_TYPE,object,307511,0,0.0,8,low_cardinality,False,False,False,False,one_hot_encoding or label_encoding,"['Working', 'State servant', 'Commercial associate', 'Pensioner', 'Unemployed']",8.0,0.0,0.0,Working,51.63,4.0,50.0,True,moderately_skewed,0.5666,False,False,0.0,0.0,,,8.0,7.0,"working(158774), commercial associate(71617), pensioner(55362)","working(24533), commercial associate(11402), pensioner(9273)"
329,NAME_TYPE_SUITE,object,306219,1292,0.42,7,low_cardinality,False,False,False,False,one_hot_encoding or label_encoding,"['Unaccompanied', 'Family', 'Spouse, partner', 'Children', 'Other_A']",7.0,1292.0,0.42,Unaccompanied,81.16,3.0,42.86,True,highly_dominant,0.3387,False,False,0.0,0.0,,,7.0,7.0,"unaccompanied(248526), family(40149), spouse, partner(11370)","unaccompanied(39727), family(5881), spouse, partner(1448)"
330,NONLIVINGAPARTMENTS_AVG,float64,93997,213514,69.43,386,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.0003', '0.0965', '0.3256', '0.2819']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
331,NONLIVINGAPARTMENTS_MEDI,float64,93997,213514,69.43,214,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.0543', '0.2756', '0.3338', '0.5241']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
332,NONLIVINGAPARTMENTS_MODE,float64,93997,213514,69.43,167,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.2296', '0.6226', '0.3307', '0.6965']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
333,NONLIVINGAREA_AVG,float64,137829,169682,55.18,3290,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.1431', '0.1159', '0.1625', '0.1498']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
334,NONLIVINGAREA_MEDI,float64,137829,169682,55.18,3323,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.2639', '0.1981', '0.197', '0.3368']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
335,NONLIVINGAREA_MODE,float64,137829,169682,55.18,3327,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.0356', '0.445', '0.1702', '0.1716']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
336,OBS_30_CNT_SOCIAL_CIRCLE,float64,306490,1021,0.33,33,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['2.0', '7.0', '13.0', '17.0', '24.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
337,OBS_60_CNT_SOCIAL_CIRCLE,float64,306490,1021,0.33,33,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['2.0', '7.0', '13.0', '16.0', '24.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
338,OCCUPATION_TYPE,object,211120,96391,31.35,18,medium_cardinality,False,False,False,False,"target_encoding, leave_as_integer, or one_hot_if_dense","['Laborers', 'Managers', 'Cleaning staff', 'Medicine staff', 'Waiters/barmen staff']",18.0,96391.0,31.35,Laborers,26.14,6.0,33.33,True,relatively_balanced,0.7917,False,False,0.0,0.0,,,18.0,18.0,"laborers(55186), sales staff(32102), core staff(27570)","laborers(8655), sales staff(5072), core staff(4361)"
339,ORGANIZATION_TYPE,object,307511,0,0.0,58,high_cardinality,True,False,False,False,"target_encoding, frequency_encoding, or hash_encoding","['Business Entity Type 3', 'Construction', 'Security', 'Hotel', 'Mobile']",58.0,0.0,0.0,Business Entity Type 3,22.11,41.0,70.69,True,relatively_balanced,0.7003,False,False,0.0,0.0,,,58.0,58.0,"business entity type 3(67992), xna(55374), self-employed(38412)","business entity type 3(10840), xna(9274), self-employed(5920)"
340,OWN_CAR_AGE,float64,104582,202929,65.99,62,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['26.0', '20.0', '0.0', '41.0', '49.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
341,POS_CNT_INSTALMENT_FUTURE_MAX,float64,289420,18091,5.88,62,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['24.0', '60.0', '9.0', '29.0', '26.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
342,POS_CNT_INSTALMENT_FUTURE_MEAN,float64,289420,18091,5.88,39840,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['15.0', '9.140350877192985', '19.52830188679245', '18.704545454545453', '9.328358208955224']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
343,POS_CNT_INSTALMENT_FUTURE_SUM,float64,289444,18067,5.88,2892,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['285.0', '41.0', '1050.0', '1707.0', '2569.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
344,POS_CNT_INSTALMENT_MAX,float64,289420,18091,5.88,61,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['24.0', '54.0', '25.0', '27.0', '28.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
345,POS_CNT_INSTALMENT_MEAN,float64,289420,18091,5.88,41222,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['24.0', '36.03448275862069', '18.215686274509803', '23.121951219512194', '13.819148936170214']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
346,POS_CNT_INSTALMENT_SUM,float64,289444,18067,5.88,4194,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['456.0', '2953.0', '1851.0', '2582.0', '4267.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
347,POS_MONTHS_BALANCE_MAX,float64,289444,18067,5.88,96,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['-1.0', '-9.0', '-40.0', '-21.0', '-77.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
348,POS_MONTHS_BALANCE_MIN,float64,289444,18067,5.88,96,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['-19.0', '-26.0', '-29.0', '-38.0', '-46.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
349,POS_MONTHS_BALANCE_SIZE,float64,289444,18067,5.88,227,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['19.0', '63.0', '57.0', '112.0', '202.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
350,POS_NAME_CONTRACT_STATUS_Active_MEAN,float64,289444,18067,5.88,1922,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '0.5288461538461539', '0.8514851485148515', '0.9669421487603306', '0.4455445544554455']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
351,POS_NAME_CONTRACT_STATUS_Amortized debt_MEAN,float64,289444,18067,5.88,12,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.3252032520325203', '0.4495412844036697', '0.2702702702702703', '0.4810126582278481']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
352,POS_NAME_CONTRACT_STATUS_Approved_MEAN,float64,289444,18067,5.88,224,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.0232558139534883', '0.0140845070422535', '0.08', '0.0059171597633136']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
353,POS_NAME_CONTRACT_STATUS_Canceled_MEAN,float64,289444,18067,5.88,12,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.0769230769230769', '0.027027027027027', '0.0142857142857142', '0.125']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
354,POS_NAME_CONTRACT_STATUS_Completed_MEAN,float64,289444,18067,5.88,1560,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.0109890109890109', '0.0642857142857142', '0.0113636363636363', '0.0548780487804878']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
355,POS_NAME_CONTRACT_STATUS_Demand_MEAN,float64,289444,18067,5.88,234,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.0769230769230769', '0.4890510948905109', '0.0212765957446808', '0.119047619047619']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
356,POS_NAME_CONTRACT_STATUS_Returned to the store_MEAN,float64,289444,18067,5.88,228,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.0294117647058823', '0.3333333333333333', '0.0109890109890109', '0.0066225165562913']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
357,POS_NAME_CONTRACT_STATUS_Signed_MEAN,float64,289444,18067,5.88,826,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.018348623853211', '0.0163265306122449', '0.65', '0.3043478260869565']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
358,POS_NAME_CONTRACT_STATUS_XNA_MEAN,float64,289444,18067,5.88,3,low_cardinality,False,False,False,True,one_hot_encoding or label_encoding,"['0.0', '0.00625', '0.0061349693251533']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
359,POS_NAME_CONTRACT_STATUS_nan_MEAN,float64,289444,18067,5.88,1,single_category,False,False,False,False,drop_column (constant),['0.0'],,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
360,POS_POS_LATE_FLAG_MEAN,float64,289444,18067,5.88,2499,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.1621621621621621', '0.8666666666666667', '0.6826923076923077', '0.019108280254777']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
361,POS_POS_LATE_FLAG_SUM,float64,289444,18067,5.88,103,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '19.0', '52.0', '87.0', '28.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
362,POS_SK_DPD_DEF_MAX,float64,289444,18067,5.88,200,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '57.0', '33.0', '51.0', '1900.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
363,POS_SK_DPD_DEF_MEAN,float64,289444,18067,5.88,4471,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.4482758620689655', '0.7922077922077922', '0.3424657534246575', '0.5760869565217391']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
364,POS_SK_DPD_DEF_SUM,float64,289444,18067,5.88,373,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '78.0', '9195.0', '350.0', '150911.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
365,POS_SK_DPD_MAX,float64,289444,18067,5.88,1919,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '1045.0', '234.0', '944.0', '2442.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
366,POS_SK_DPD_MEAN,float64,289444,18067,5.88,10768,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.8837209302325582', '0.4428571428571428', '1.1956521739130437', '5.533333333333333']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
367,POS_SK_DPD_SUM,float64,289444,18067,5.88,3708,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '18721.0', '17965.0', '21219.0', '4707.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
368,POS_SK_ID_PREV_NUNIQUE,float64,289444,18067,5.88,25,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['1.0', '2.0', '10.0', '16.0', '20.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
369,PREV_AMT_ANNUITY_MAX,float64,290640,16871,5.49,145950,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['9251.775', '6819.3', '14419.71', '8962.29', '6219.765']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
370,PREV_AMT_ANNUITY_MEAN,float64,290640,16871,5.49,267474,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['9251.775', '8302.335000000001', '13997.8575', '12875.985', '12715.7325']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
371,PREV_AMT_APPLICATION_MAX,float64,291057,16454,5.35,48662,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['179055.0', '115528.5', '41436.0', '278640.0', '190287.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
372,PREV_AMT_APPLICATION_MEAN,float64,291057,16454,5.35,191746,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['179055.0', '49837.95', '62943.0', '38991.0', '100140.75']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
373,PREV_AMT_CREDIT_MAX,float64,291057,16454,5.35,58510,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['179055.0', '65911.5', '231552.0', '2016000.0', '96273.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
374,PREV_AMT_CREDIT_MEAN,float64,291057,16454,5.35,210626,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['179055.0', '964861.7727272728', '158915.25', '63360.34615384616', '128071.125']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
375,PREV_AMT_DOWN_PAYMENT_MAX,float64,273605,33906,11.03,21521,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '17797.5', '123363.0', '42264.0', '14122.125']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
376,PREV_AMT_DOWN_PAYMENT_MEAN,float64,273605,33906,11.03,54046,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '45211.5', '16560.964285714286', '17154.0', '19222.875']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
