,column,datatype_current_dtype_report,datatype_suggested_dtype_report,semantic_current_dtype_report,semantic_semantic_type_guess,key_id_like_flag,key_is_primary_key_like,key_is_foreign_key_like,pattern_current_dtype_report,pattern_boolean_like_string_detection,pattern_numeric_like_object_detection,pattern_date_like_object_detection,train_content_current_dtype_report,train_content_non_null_count,train_content_unique_count,train_content_unique_ratio,train_content_avg_string_length,train_content_text_vs_categorical_split,train_content_mixed_type_flag,clean_current_dtype_report,clean_special_character_flag,clean_whitespace_issue_flag,clean_format_inconsistency_flag,clean_leading_or_trailing_space_ratio,clean_multiple_space_ratio,clean_special_character_ratio
426,PREV_NAME_CASH_LOAN_PURPOSE_Everyday expenses_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,74,0.000254245731935669,,not_applicable,False,float64,False,False,False,,,
427,PREV_NAME_CASH_LOAN_PURPOSE_Furniture_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,56,0.00019240217551888463,,not_applicable,False,float64,False,False,False,,,
428,PREV_NAME_CASH_LOAN_PURPOSE_Gasification / water supply_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,291057,42,0.00014430163163916347,,not_applicable,False,float64,False,False,False,,,
429,PREV_NAME_CASH_LOAN_PURPOSE_Hobby_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,291057,20,6.871506268531593e-05,,not_applicable,False,float64,False,False,False,,,
430,PREV_NAME_CASH_LOAN_PURPOSE_Journey_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,72,0.00024737422566713734,,not_applicable,False,float64,False,False,False,,,
431,PREV_NAME_CASH_LOAN_PURPOSE_Medicine_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,82,0.0002817317570097953,,not_applicable,False,float64,False,False,False,,,
432,PREV_NAME_CASH_LOAN_PURPOSE_Money for a third person_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,291057,15,5.153629701398695e-05,,not_applicable,False,float64,False,False,False,,,
433,PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,163,0.0005600277608853248,,not_applicable,False,float64,False,False,False,,,
434,PREV_NAME_CASH_LOAN_PURPOSE_Payments on other loans_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,85,0.0002920390164125927,,not_applicable,False,float64,False,False,False,,,
435,PREV_NAME_CASH_LOAN_PURPOSE_Purchase of electronic equipment_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,57,0.00019583792865315042,,not_applicable,False,float64,False,False,False,,,
436,PREV_NAME_CASH_LOAN_PURPOSE_Refusal to name the goal_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,291057,7,2.405027193986058e-05,,not_applicable,False,float64,False,False,False,,,
437,PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,185,0.0006356143298391724,,not_applicable,False,float64,False,False,False,,,
438,PREV_NAME_CASH_LOAN_PURPOSE_Urgent needs_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,126,0.0004329048949174904,,not_applicable,False,float64,False,False,False,,,
439,PREV_NAME_CASH_LOAN_PURPOSE_Wedding / gift / holiday_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,57,0.00019583792865315042,,not_applicable,False,float64,False,False,False,,,
440,PREV_NAME_CASH_LOAN_PURPOSE_XAP_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,407,0.0013983515256461793,,not_applicable,False,float64,False,False,False,,,
441,PREV_NAME_CASH_LOAN_PURPOSE_XNA_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,414,0.0014224017975860398,,not_applicable,False,float64,False,False,False,,,
442,PREV_NAME_CASH_LOAN_PURPOSE_nan_MEAN,float64,Int64,float64,constant,False,False,False,float64,False,False,False,float64,291057,1,3.4357531342657966e-06,,not_applicable,False,float64,False,False,False,,,
443,PREV_NAME_CLIENT_TYPE_New_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,161,0.0005531562546167933,,not_applicable,False,float64,False,False,False,,,
444,PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,168,0.0005772065265566539,,not_applicable,False,float64,False,False,False,,,
445,PREV_NAME_CLIENT_TYPE_Repeater_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,219,0.0007524299364042095,,not_applicable,False,float64,False,False,False,,,
446,PREV_NAME_CLIENT_TYPE_XNA_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,77,0.0002645529913384663,,not_applicable,False,float64,False,False,False,,,
447,PREV_NAME_CLIENT_TYPE_nan_MEAN,float64,Int64,float64,constant,False,False,False,float64,False,False,False,float64,291057,1,3.4357531342657966e-06,,not_applicable,False,float64,False,False,False,,,
448,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,362,0.0012437426346042185,,not_applicable,False,float64,False,False,False,,,
449,PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,362,0.0012437426346042185,,not_applicable,False,float64,False,False,False,,,
450,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,397,0.0013639939943035212,,not_applicable,False,float64,False,False,False,,,
451,PREV_NAME_CONTRACT_STATUS_Unused offer_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,118,0.000405418869843364,,not_applicable,False,float64,False,False,False,,,
452,PREV_NAME_CONTRACT_STATUS_nan_MEAN,float64,Int64,float64,constant,False,False,False,float64,False,False,False,float64,291057,1,3.4357531342657966e-06,,not_applicable,False,float64,False,False,False,,,
453,PREV_NAME_CONTRACT_TYPE_Cash loans_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,407,0.0013983515256461793,,not_applicable,False,float64,False,False,False,,,
454,PREV_NAME_CONTRACT_TYPE_Consumer loans_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,377,0.0012952789316182053,,not_applicable,False,float64,False,False,False,,,
455,PREV_NAME_CONTRACT_TYPE_Revolving loans_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,278,0.0009551393713258915,,not_applicable,False,float64,False,False,False,,,
456,PREV_NAME_CONTRACT_TYPE_XNA_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,291057,40,0.00013743012537063186,,not_applicable,False,float64,False,False,False,,,
457,PREV_NAME_CONTRACT_TYPE_nan_MEAN,float64,Int64,float64,constant,False,False,False,float64,False,False,False,float64,291057,1,3.4357531342657966e-06,,not_applicable,False,float64,False,False,False,,,
458,PREV_NAME_GOODS_CATEGORY_Additional Service_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,291057,21,7.215081581958174e-05,,not_applicable,False,float64,False,False,False,,,
459,PREV_NAME_GOODS_CATEGORY_Animals_MEAN,float64,float64,float64,binary_flag,False,False,False,float64,False,False,False,float64,291057,2,6.871506268531593e-06,,not_applicable,False,float64,False,False,False,,,
460,PREV_NAME_GOODS_CATEGORY_Audio/Video_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,182,0.000625307070436375,,not_applicable,False,float64,False,False,False,,,
461,PREV_NAME_GOODS_CATEGORY_Auto Accessories_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,84,0.00028860326327832694,,not_applicable,False,float64,False,False,False,,,
462,PREV_NAME_GOODS_CATEGORY_Clothing and Accessories_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,126,0.0004329048949174904,,not_applicable,False,float64,False,False,False,,,
463,PREV_NAME_GOODS_CATEGORY_Computers_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,193,0.0006631003549132987,,not_applicable,False,float64,False,False,False,,,
464,PREV_NAME_GOODS_CATEGORY_Construction Materials_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,117,0.00040198311670909824,,not_applicable,False,float64,False,False,False,,,
465,PREV_NAME_GOODS_CATEGORY_Consumer Electronics_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,183,0.0006287428235706408,,not_applicable,False,float64,False,False,False,,,
466,PREV_NAME_GOODS_CATEGORY_Direct Sales_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,291057,29,9.96368408937081e-05,,not_applicable,False,float64,False,False,False,,,
467,PREV_NAME_GOODS_CATEGORY_Education_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,291057,20,6.871506268531593e-05,,not_applicable,False,float64,False,False,False,,,
468,PREV_NAME_GOODS_CATEGORY_Fitness_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,291057,23,7.902232208811333e-05,,not_applicable,False,float64,False,False,False,,,
469,PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,130,0.00044664790745455355,,not_applicable,False,float64,False,False,False,,,
470,PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,53,0.00018209491611608723,,not_applicable,False,float64,False,False,False,,,
471,PREV_NAME_GOODS_CATEGORY_Homewares_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,68,0.00023363121313007418,,not_applicable,False,float64,False,False,False,,,
472,PREV_NAME_GOODS_CATEGORY_House Construction_MEAN,float64,Int64,float64,constant,False,False,False,float64,False,False,False,float64,291057,1,3.4357531342657966e-06,,not_applicable,False,float64,False,False,False,,,
473,PREV_NAME_GOODS_CATEGORY_Insurance_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,291057,20,6.871506268531593e-05,,not_applicable,False,float64,False,False,False,,,
474,PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,81,0.00027829600387552954,,not_applicable,False,float64,False,False,False,,,
475,PREV_NAME_GOODS_CATEGORY_Medical Supplies_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,62,0.0002130166943244794,,not_applicable,False,float64,False,False,False,,,
476,PREV_NAME_GOODS_CATEGORY_Medicine_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,291057,37,0.0001271228659678345,,not_applicable,False,float64,False,False,False,,,
477,PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,232,0.0007970947271496648,,not_applicable,False,float64,False,False,False,,,
478,PREV_NAME_GOODS_CATEGORY_Office Appliances_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,55,0.0001889664223846188,,not_applicable,False,float64,False,False,False,,,
479,PREV_NAME_GOODS_CATEGORY_Other_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,291057,47,0.00016148039731049245,,not_applicable,False,float64,False,False,False,,,
480,PREV_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,108,0.00037106133850070604,,not_applicable,False,float64,False,False,False,,,
481,PREV_NAME_GOODS_CATEGORY_Sport and Leisure_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,54,0.00018553066925035302,,not_applicable,False,float64,False,False,False,,,
482,PREV_NAME_GOODS_CATEGORY_Tourism_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,55,0.0001889664223846188,,not_applicable,False,float64,False,False,False,,,
483,PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,54,0.00018553066925035302,,not_applicable,False,float64,False,False,False,,,
484,PREV_NAME_GOODS_CATEGORY_Weapon_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,291057,20,6.871506268531593e-05,,not_applicable,False,float64,False,False,False,,,
485,PREV_NAME_GOODS_CATEGORY_XNA_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,374,0.0012849716722154079,,not_applicable,False,float64,False,False,False,,,
486,PREV_NAME_GOODS_CATEGORY_nan_MEAN,float64,Int64,float64,constant,False,False,False,float64,False,False,False,float64,291057,1,3.4357531342657966e-06,,not_applicable,False,float64,False,False,False,,,
487,PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,423,0.001453323575794432,,not_applicable,False,float64,False,False,False,,,
488,PREV_NAME_PAYMENT_TYPE_Cashless from the account of the employer_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,52,0.00017865916298182144,,not_applicable,False,float64,False,False,False,,,
489,PREV_NAME_PAYMENT_TYPE_Non-cash from your account_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,98,0.0003367038071580481,,not_applicable,False,float64,False,False,False,,,
490,PREV_NAME_PAYMENT_TYPE_XNA_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,412,0.0014155302913175082,,not_applicable,False,float64,False,False,False,,,
491,PREV_NAME_PAYMENT_TYPE_nan_MEAN,float64,Int64,float64,constant,False,False,False,float64,False,False,False,float64,291057,1,3.4357531342657966e-06,,not_applicable,False,float64,False,False,False,,,
492,PREV_NAME_PORTFOLIO_Cards_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,226,0.00077648020834407,,not_applicable,False,float64,False,False,False,,,
493,PREV_NAME_PORTFOLIO_Cars_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,291057,34,0.00011681560656503709,,not_applicable,False,float64,False,False,False,,,
494,PREV_NAME_PORTFOLIO_Cash_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,414,0.0014224017975860398,,not_applicable,False,float64,False,False,False,,,
495,PREV_NAME_PORTFOLIO_POS_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,364,0.00125061414087275,,not_applicable,False,float64,False,False,False,,,
496,PREV_NAME_PORTFOLIO_XNA_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,390,0.0013399437223636608,,not_applicable,False,float64,False,False,False,,,
497,PREV_NAME_PORTFOLIO_nan_MEAN,float64,Int64,float64,constant,False,False,False,float64,False,False,False,float64,291057,1,3.4357531342657966e-06,,not_applicable,False,float64,False,False,False,,,
498,PREV_NAME_PRODUCT_TYPE_XNA_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,421,0.0014464520695259004,,not_applicable,False,float64,False,False,False,,,
499,PREV_NAME_PRODUCT_TYPE_nan_MEAN,float64,Int64,float64,constant,False,False,False,float64,False,False,False,float64,291057,1,3.4357531342657966e-06,,not_applicable,False,float64,False,False,False,,,
500,PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,333,0.0011441057937105104,,not_applicable,False,float64,False,False,False,,,
501,PREV_NAME_PRODUCT_TYPE_x-sell_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,394,0.0013536867349007238,,not_applicable,False,float64,False,False,False,,,
502,PREV_NAME_SELLER_INDUSTRY_Auto technology_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,68,0.00023363121313007418,,not_applicable,False,float64,False,False,False,,,
503,PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,125,0.00042946914178322457,,not_applicable,False,float64,False,False,False,,,
504,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,285,0.000979189643265752,,not_applicable,False,float64,False,False,False,,,
505,PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,117,0.00040198311670909824,,not_applicable,False,float64,False,False,False,,,
506,PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,326,0.0011200555217706497,,not_applicable,False,float64,False,False,False,,,
507,PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,142,0.00048787694506574315,,not_applicable,False,float64,False,False,False,,,
508,PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,110,0.0003779328447692376,,not_applicable,False,float64,False,False,False,,,
509,PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,291057,50,0.00017178765671328983,,not_applicable,False,float64,False,False,False,,,
510,PREV_NAME_SELLER_INDUSTRY_MLM partners_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,60,0.0002061451880559478,,not_applicable,False,float64,False,False,False,,,
511,PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,291057,30,0.0001030725940279739,,not_applicable,False,float64,False,False,False,,,
512,PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,385,0.0013227649566923318,,not_applicable,False,float64,False,False,False,,,
513,PREV_NAME_SELLER_INDUSTRY_nan_MEAN,float64,Int64,float64,constant,False,False,False,float64,False,False,False,float64,291057,1,3.4357531342657966e-06,,not_applicable,False,float64,False,False,False,,,
514,PREV_NAME_TYPE_SUITE_Children_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,126,0.0004329048949174904,,not_applicable,False,float64,False,False,False,,,
515,PREV_NAME_TYPE_SUITE_Family_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,280,0.000962010877594423,,not_applicable,False,float64,False,False,False,,,
516,PREV_NAME_TYPE_SUITE_Group of people_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,51,0.00017522340984755565,,not_applicable,False,float64,False,False,False,,,
517,PREV_NAME_TYPE_SUITE_Other_A_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,73,0.00025080997880140316,,not_applicable,False,float64,False,False,False,,,
518,PREV_NAME_TYPE_SUITE_Other_B_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,104,0.0003573183259636429,,not_applicable,False,float64,False,False,False,,,
519,"PREV_NAME_TYPE_SUITE_Spouse, partner_MEAN",float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,166,0.0005703350202881222,,not_applicable,False,float64,False,False,False,,,
520,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,389,0.001336507969229395,,not_applicable,False,float64,False,False,False,,,
521,PREV_NAME_TYPE_SUITE_nan_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,403,0.001384608513109116,,not_applicable,False,float64,False,False,False,,,
522,PREV_NAME_YIELD_GROUP_XNA_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,411,0.0014120945381832424,,not_applicable,False,float64,False,False,False,,,
523,PREV_NAME_YIELD_GROUP_high_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,341,0.0011715918187846367,,not_applicable,False,float64,False,False,False,,,
524,PREV_NAME_YIELD_GROUP_low_action_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,230,0.0007902232208811332,,not_applicable,False,float64,False,False,False,,,
525,PREV_NAME_YIELD_GROUP_low_normal_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,326,0.0011200555217706497,,not_applicable,False,float64,False,False,False,,,
526,PREV_NAME_YIELD_GROUP_middle_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,329,0.001130362781173447,,not_applicable,False,float64,False,False,False,,,
527,PREV_NAME_YIELD_GROUP_nan_MEAN,float64,Int64,float64,constant,False,False,False,float64,False,False,False,float64,291057,1,3.4357531342657966e-06,,not_applicable,False,float64,False,False,False,,,
528,PREV_PRODUCT_COMBINATION_Card Street_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,248,0.0008520667772979176,,not_applicable,False,float64,False,False,False,,,
529,PREV_PRODUCT_COMBINATION_Card X-Sell_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,181,0.0006218713173021093,,not_applicable,False,float64,False,False,False,,,
530,PREV_PRODUCT_COMBINATION_Cash Street: high_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,247,0.0008486310241636518,,not_applicable,False,float64,False,False,False,,,
531,PREV_PRODUCT_COMBINATION_Cash Street: low_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,237,0.0008142734928209938,,not_applicable,False,float64,False,False,False,,,
532,PREV_PRODUCT_COMBINATION_Cash Street: middle_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,210,0.0007215081581958173,,not_applicable,False,float64,False,False,False,,,
533,PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,205,0.0007043293925244883,,not_applicable,False,float64,False,False,False,,,
534,PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,284,0.0009757538901314863,,not_applicable,False,float64,False,False,False,,,
535,PREV_PRODUCT_COMBINATION_Cash X-Sell: middle_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,263,0.0009036030743119045,,not_applicable,False,float64,False,False,False,,,
536,PREV_PRODUCT_COMBINATION_Cash_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,375,0.0012884074253496738,,not_applicable,False,float64,False,False,False,,,
537,PREV_PRODUCT_COMBINATION_POS household with interest_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,273,0.0009379606056545625,,not_applicable,False,float64,False,False,False,,,
538,PREV_PRODUCT_COMBINATION_POS household without interest_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,171,0.0005875137859594513,,not_applicable,False,float64,False,False,False,,,
539,PREV_PRODUCT_COMBINATION_POS industry with interest_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,179,0.0006149998110335776,,not_applicable,False,float64,False,False,False,,,
540,PREV_PRODUCT_COMBINATION_POS industry without interest_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,80,0.0002748602507412637,,not_applicable,False,float64,False,False,False,,,
541,PREV_PRODUCT_COMBINATION_POS mobile with interest_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,244,0.0008383237647608544,,not_applicable,False,float64,False,False,False,,,
542,PREV_PRODUCT_COMBINATION_POS mobile without interest_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,102,0.0003504468196951113,,not_applicable,False,float64,False,False,False,,,
543,PREV_PRODUCT_COMBINATION_POS other with interest_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,118,0.000405418869843364,,not_applicable,False,float64,False,False,False,,,
544,PREV_PRODUCT_COMBINATION_POS others without interest_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,291057,50,0.00017178765671328983,,not_applicable,False,float64,False,False,False,,,
545,PREV_PRODUCT_COMBINATION_nan_MEAN,float64,float64,float64,categorical,False,False,False,float64,False,False,False,float64,291057,40,0.00013743012537063186,,not_applicable,False,float64,False,False,False,,,
546,PREV_RATE_DOWN_PAYMENT_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,273605,118254,0.4322070137607134,,not_applicable,False,float64,False,False,False,,,
547,PREV_RATE_DOWN_PAYMENT_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,273605,165733,0.6057381992288152,,not_applicable,False,float64,False,False,False,,,
548,PREV_SK_ID_PREV_NUNIQUE,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,65,0.00022332395372727678,,not_applicable,False,float64,False,False,False,,,
549,PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,313,0.0010753907310251944,,not_applicable,False,float64,False,False,False,,,
550,PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,304,0.0010444689528168022,,not_applicable,False,float64,False,False,False,,,
551,PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,301,0.0010341616934140048,,not_applicable,False,float64,False,False,False,,,
552,PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,259,0.0008898600617748413,,not_applicable,False,float64,False,False,False,,,
553,PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,319,0.0010960052498307892,,not_applicable,False,float64,False,False,False,,,
554,PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,316,0.0010856979904279918,,not_applicable,False,float64,False,False,False,,,
555,PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,291057,316,0.0010856979904279918,,not_applicable,False,float64,False,False,False,,,
556,PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN,float64,Int64,float64,constant,False,False,False,float64,False,False,False,float64,291057,1,3.4357531342657966e-06,,not_applicable,False,float64,False,False,False,,,
557,REFUSED_AMT_APPLICATION_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,100294,17300,0.17249287095937943,,not_applicable,False,float64,False,False,False,,,
