Unnamed: 0,column,dtype,non_null_count_x,unique_count,unique_percentage,duplicate_count,duplicate_value_ratio,constant_flag,top_value_percentage,quasi_constant_flag,top_value,top_value_count,top_values_preview,non_null_count_y,dominant_value,dominant_value_pct,second_dominant_value,second_dominant_pct,top_values,suspicious_uniformity_flag,dominance_note,non_null_count,missing_count_x,missing_pct,cardinality_count,cardinality_group,high_cardinality_flag,very_high_cardinality_flag,potential_id_flag,numeric_categorical_flag,encoding_recommendation,sample_values,missing_count_y,missing_percentage,top_category,top_category_percentage,rare_category_count,rare_category_percentage,rare_grouping_recommended,category_distribution_balance,normalized_entropy,high_cardinality,unseen_category_risk,unseen_category_count,unseen_category_ratio,unseen_categories,potential_typos,train_category_count,test_category_count,train_top_categories,test_top_categories,count,min_value,max_value,range_value,mean_value,median_value,std_dev,coef_of_variation,p25,p75,iqr_x,skewness_x,kurtosis_x,zero_count,negative_count,q1_x,q3_x,iqr_y,lower_bound,upper_bound,outlier_count_x,outlier_percentage,missing_rate,mean,median,std,min,q1_y,q3_y,max,iqr,skewness_y,kurtosis_y,outlier_count_y,outlier_rate,skew_label,variance_flag,normality_pvalue,normality_label,missing_count,iqr_q1,iqr_q3,iqr_value,iqr_lower_bound,iqr_upper_bound,iqr_lower_count,iqr_upper_count,iqr_total_count,iqr_total_pct,extreme_iqr_count,extreme_iqr_pct,zscore_lower_bound,zscore_upper_bound,zscore_lower_count,zscore_upper_count,zscore_total_count,zscore_total_pct,mod_zscore_mad,mod_zscore_count,mod_zscore_pct,pctl_lower_bound,pctl_upper_bound,pctl_count,pctl_pct,kurtosis,distribution_type_x,is_heavy_tailed,is_skewed,heavy_tail_flag,has_outliers,outlier_severity,suggested_treatment,winsorize_lower,winsorize_upper,distribution_type_y,transformation_recommendation,scaling_needed,clipping_recommendation,winsorization_recommendation,is_numeric,is_discrete,is_near_constant,zero_inflation_flag,binning_opportunity,structure_score,recommended_action,reason,zero_ratio
10,APARTMENTS_AVG,float64,151450,2339,1.54,149111,98.46,False,4.4,False,0.0825,6663,"[(np.float64(0.0825), 6663), (np.float64(0.0619), 6332), (np.float64(0.0928), 4404)]",151450,0.0825,4.4,0.0619,4.18,"[('0.0825', 4.4), ('0.0619', 4.18), ('0.0928', 2.91)]",False,Most frequent dominates with 4.4%,151450,156061,50.75,2339,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0247', '0.0072', '0.1995', '0.2024', '0.421']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,151450.0,0.0,1.0,1.0,0.1174,0.0876,0.1082,0.9217,0.0577,0.1485,0.0908,2.6418,11.3934,751.0,0.0,0.0577,0.1485,0.0908,-0.0785,0.2847,10655.0,7.0353,0.5075,0.1174,0.0876,0.1082,0.0,0.0577,0.1485,1.0,0.0908,2.6418,11.3938,10655.0,0.0704,highly_skewed,variable,0.0,non_normal,156061.0,0.06,0.15,0.09,-0.08,0.28,0.0,10655.0,10655.0,7.04,3359.0,2.22,-0.21,0.44,0.0,2982.0,2982.0,1.97,0.04,8282.0,5.47,0.0,0.54,2471.0,1.63,11.39,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-0.08,0.28,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,True,False,False,True,0.8,treat_as_categorical,"high_skew, high_outliers, discrete",0.005
11,APARTMENTS_MEDI,float64,151450,1148,0.76,150302,99.24,False,4.69,False,0.0833,7109,"[(np.float64(0.0833), 7109), (np.float64(0.0625), 6687), (np.float64(0.0937), 4622)]",151450,0.0833,4.69,0.0625,4.42,"[('0.0833', 4.69), ('0.0625', 4.42), ('0.0937', 3.05)]",False,Most frequent dominates with 4.69%,151450,156061,50.75,1148,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.025', '0.1301', '0.3716', '0.1868', '0.6714']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,151450.0,0.0,1.0,1.0,0.1178,0.0864,0.1091,0.9255,0.0583,0.1489,0.0906,2.6392,11.2418,771.0,0.0,0.0583,0.1489,0.0906,-0.0776,0.2848,10728.0,7.0835,0.5075,0.1178,0.0864,0.1091,0.0,0.0583,0.1489,1.0,0.0906,2.6393,11.2422,10728.0,0.0708,highly_skewed,variable,0.0,non_normal,156061.0,0.06,0.15,0.09,-0.08,0.28,0.0,10728.0,10728.0,7.08,3461.0,2.29,-0.21,0.45,0.0,3035.0,3035.0,2.0,0.04,8300.0,5.48,0.0,0.55,2491.0,1.64,11.24,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-0.08,0.28,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,True,True,False,True,0.8,drop_or_encode,near_constant,0.0051
12,APARTMENTS_MODE,float64,151450,760,0.5,150690,99.5,False,4.97,False,0.084,7522,"[(np.float64(0.084), 7522), (np.float64(0.063), 7451), (np.float64(0.0945), 4757)]",151450,0.084,4.97,0.063,4.92,"[('0.084', 4.97), ('0.063', 4.92), ('0.0945', 3.14)]",False,Most frequent dominates with 4.97%,151450,156061,50.75,760,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0252', '0.4191', '0.4874', '0.7983', '0.7658']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,151450.0,0.0,1.0,1.0,0.1142,0.084,0.1079,0.9449,0.0525,0.1439,0.0914,2.703,11.7456,976.0,0.0,0.0525,0.1439,0.0914,-0.0846,0.281,10397.0,6.865,0.5075,0.1142,0.084,0.1079,0.0,0.0525,0.1439,1.0,0.0914,2.7031,11.7461,10397.0,0.0686,highly_skewed,variable,0.0,non_normal,156061.0,0.05,0.14,0.09,-0.08,0.28,0.0,10397.0,10397.0,6.86,3371.0,2.23,-0.21,0.44,0.0,3010.0,3010.0,1.99,0.04,8676.0,5.73,0.0,0.54,2774.0,1.83,11.75,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-0.08,0.28,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,True,True,False,True,0.8,drop_or_encode,near_constant,0.0064
13,APPROVED_AMT_APPLICATION_MAX,float64,290065,50746,17.49,239319,82.51,False,4.28,False,450000.0,12407,"[(np.float64(450000.0), 12407), (np.float64(225000.0), 9682), (np.float64(675000.0), 7140)]",290065,450000.0,4.28,225000.0,3.34,"[('450000.0', 4.28), ('225000.0', 3.34), ('675000.0', 2.46)]",False,Most frequent dominates with 4.28%,290065,17446,5.67,50746,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['179055.0', '178884.0', '28935.0', '168889.5', '80415.0']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,290065.0,0.0,5850000.0,5850000.0,310972.3552,169186.5,351169.2896,1.1293,90000.0,427500.0,337500.0,2.196,6.0942,1021.0,0.0,90000.0,427500.0,337500.0,-416250.0,933750.0,20463.0,7.0546,0.0567,310972.3552,169186.5,351169.2896,0.0,90000.0,427500.0,5850000.0,337500.0,2.196,6.0943,20463.0,0.0705,highly_skewed,variable,0.0,non_normal,17446.0,90000.0,427500.0,337500.0,-416250.0,933750.0,0.0,20463.0,20463.0,7.05,3146.0,1.08,-742535.51,1364480.22,0.0,3560.0,3560.0,1.23,101686.5,35052.0,12.08,18895.5,1552500.0,5791.0,2.0,6.09,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-416250.0,933750.0,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0035
14,APPROVED_AMT_APPLICATION_MEAN,float64,290065,168391,58.05,121674,41.95,False,0.5,False,135000.0,1461,"[(np.float64(135000.0), 1461), (np.float64(225000.0), 1439), (np.float64(45000.0), 1397)]",290065,135000.0,0.5,225000.0,0.5,"[('135000.0', 0.5), ('225000.0', 0.5), ('45000.0', 0.48)]",False,Most frequent dominates with 0.5%,290065,17446,5.67,168391,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['179055.0', '170671.5', '78561.0', '153983.25', '87665.625']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,290065.0,0.0,4050000.0,4050000.0,165875.0596,113226.75,163930.1876,0.9883,66242.0587,206955.0,140712.9413,3.4891,26.5179,1021.0,0.0,66242.0588,206955.0,140712.9412,-144827.3531,418024.4119,20703.0,7.1374,0.0567,165875.0596,113226.75,163930.1876,0.0,66242.0588,206955.0,4050000.0,140712.9412,3.4891,26.5183,20703.0,0.0714,highly_skewed,variable,0.0,non_normal,17446.0,66242.06,206955.0,140712.94,-144827.35,418024.41,0.0,20703.0,20703.0,7.14,6379.0,2.2,-325915.5,657665.62,0.0,5588.0,5588.0,1.93,58218.75,21027.0,7.25,16875.0,765000.0,5780.0,1.99,26.52,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-144827.35,418024.41,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0035
15,APPROVED_AMT_CREDIT_MAX,float64,290065,58928,20.32,231137,79.68,False,2.19,False,450000.0,6347,"[(np.float64(450000.0), 6347), (np.float64(180000.0), 3789), (np.float64(225000.0), 3657)]",290065,450000.0,2.19,180000.0,1.31,"[('450000.0', 2.19), ('180000.0', 1.31), ('225000.0', 1.26)]",False,Most frequent dominates with 2.19%,290065,17446,5.67,58928,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['179055.0', '75073.5', '95202.0', '52344.0', '76401.0']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,290065.0,0.0,4509688.5,4509688.5,343441.0443,182218.5,380003.577,1.1065,93240.0,450000.0,356760.0,2.0383,4.9559,9.0,0.0,93240.0,450000.0,356760.0,-441900.0,985140.0,22919.0,7.9013,0.0567,343441.0443,182218.5,380003.577,0.0,93240.0,450000.0,4509688.5,356760.0,2.0383,4.956,22919.0,0.079,highly_skewed,variable,0.0,non_normal,17446.0,93240.0,450000.0,356760.0,-441900.0,985140.0,0.0,22919.0,22919.0,7.9,3943.0,1.36,-796569.69,1483451.78,0.0,4576.0,4576.0,1.58,117427.5,34498.0,11.89,19786.5,1620000.0,5795.0,2.0,4.96,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-441900.0,985140.0,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0
16,APPROVED_AMT_CREDIT_MEAN,float64,290065,185460,63.94,104605,36.06,False,0.3,False,45000.0,865,"[(np.float64(45000.0), 865), (np.float64(135000.0), 559), (np.float64(225000.0), 472)]",290065,45000.0,0.3,135000.0,0.19,"[('45000.0', 0.3), ('135000.0', 0.19), ('225000.0', 0.16)]",False,Most frequent dominates with 0.3%,290065,17446,5.67,185460,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['179055.0', '973560.0', '155124.0', '562644.0', '173697.75']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,290065.0,0.0,4050000.0,4050000.0,183224.8128,125565.0,177106.2182,0.9666,71014.5,234893.25,163878.75,3.149,21.5322,9.0,0.0,71014.5,234893.25,163878.75,-174803.625,480711.375,18393.0,6.341,0.0567,183224.8128,125565.0,177106.2182,0.0,71014.5,234893.25,4050000.0,163878.75,3.1491,21.5326,18393.0,0.0634,highly_skewed,variable,0.0,non_normal,17446.0,71014.5,234893.25,163878.75,-174803.62,480711.38,0.0,18393.0,18393.0,6.34,4912.0,1.69,-348093.84,714543.47,0.0,5291.0,5291.0,1.82,67191.0,19074.0,6.58,19314.0,818915.76,5798.0,2.0,21.53,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-174803.62,480711.38,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0
17,APPROVED_APP_CREDIT_PERC_MAX,float64,290056,145549,50.18,144507,49.82,False,19.09,False,1.0,55360,"[(np.float64(1.0), 55360), (np.float64(1.1111111111111112), 16261), (np.float64(1.25), 3769)]",290056,1.0,19.09,1.1111111111111112,5.61,"[('1.0', 19.09), ('1.1111111111111112', 5.61), ('1.25', 1.3)]",False,Most frequent dominates with 19.09%,290056,17455,5.68,145549,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '0.9629041360362368', '1.1111636210880067', '1.0587974875132435', '1.0212547577299749']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,290056.0,0.0,20.0,20.0,1.1019,1.0341,0.2905,0.2636,1.0,1.122,0.122,10.8178,370.6762,1012.0,0.0,1.0,1.122,0.122,0.817,1.305,32186.0,11.0965,0.0568,1.1019,1.0341,0.2905,0.0,1.0,1.122,20.0,0.122,10.8179,370.6826,32186.0,0.111,highly_skewed,variable,0.0,non_normal,17455.0,1.0,1.12,0.12,0.82,1.3,3659.0,28527.0,32186.0,11.1,16785.0,5.79,0.23,1.97,1012.0,4161.0,5173.0,1.78,0.08,18653.0,6.43,0.8,2.04,5802.0,2.0,370.68,right_skewed,True,True,True,True,severe,consider_log_transform,0.82,1.3,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0035
18,APPROVED_APP_CREDIT_PERC_MEAN,float64,290056,239493,82.57,50563,17.43,False,7.11,False,1.0,20621,"[(np.float64(1.0), 20621), (np.float64(1.1111111111111112), 3441), (np.float64(0.9380863039399624), 1050)]",290056,1.0,7.11,1.1111111111111112,1.19,"[('1.0', 7.11), ('1.1111111111111112', 1.19), ('0.9380863039399624', 0.36)]",False,Most frequent dominates with 7.11%,290056,17455,5.68,239493,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '1.42040043144491', '0.9173615936993282', '1.011629340987349', '0.6772943516077534']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,290056.0,0.0,6.7353,6.7353,0.9731,0.9755,0.1805,0.1854,0.9099,1.0332,0.1233,1.7129,34.2823,1012.0,0.0,0.9099,1.0332,0.1233,0.7249,1.2182,31597.0,10.8934,0.0568,0.9731,0.9755,0.1805,0.0,0.9099,1.0332,6.7353,0.1233,1.7129,34.2829,31597.0,0.1089,highly_skewed,variable,0.0,non_normal,17455.0,0.91,1.03,0.12,0.72,1.22,17177.0,14420.0,31597.0,10.89,9395.0,3.24,0.43,1.51,1550.0,2921.0,4471.0,1.54,0.06,17842.0,6.15,0.5,1.52,5732.0,1.98,34.28,right_skewed,True,True,True,True,severe,consider_log_transform,0.72,1.22,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0035
19,APPROVED_CNT_PAYMENT_MEAN,float64,290065,1342,0.46,288723,99.54,False,14.31,False,12.0,41505,"[(np.float64(12.0), 41505), (np.float64(6.0), 26048), (np.float64(10.0), 21879)]",290065,12.0,14.31,6.0,8.98,"[('12.0', 14.31), ('6.0', 8.98), ('10.0', 7.54)]",False,Most frequent dominates with 14.31%,290065,17446,5.67,1342,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['24.0', '7.666666666666667', '6.428571428571429', '13.125', '20.125']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,290065.0,0.0,72.0,72.0,13.5929,12.0,7.544,0.555,9.0,17.1429,8.1429,1.5715,4.0584,2630.0,0.0,9.0,17.1429,8.1429,-3.2143,29.3571,12394.0,4.2728,0.0567,13.5929,12.0,7.544,0.0,9.0,17.1429,72.0,8.1429,1.5715,4.0585,12394.0,0.0427,highly_skewed,variable,0.0,non_normal,17446.0,9.0,17.14,8.14,-3.21,29.36,0.0,12394.0,12394.0,4.27,2057.0,0.71,-9.04,36.22,0.0,2903.0,2903.0,1.0,4.0,7923.0,2.73,2.0,36.26,5550.0,1.91,4.06,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,-3.21,29.36,heavy_tailed,log1p_or_quantile_transform,True,False,True,True,True,True,False,True,0.8,drop_or_encode,near_constant,0.0091
20,APPROVED_CNT_PAYMENT_SUM,float64,290065,345,0.12,289720,99.88,False,11.68,False,12.0,33870,"[(np.float64(12.0), 33870), (np.float64(24.0), 22009), (np.float64(6.0), 16918)]",290065,12.0,11.68,24.0,7.59,"[('12.0', 11.68), ('24.0', 7.59), ('6.0', 5.83)]",False,Most frequent dominates with 11.68%,290065,17446,5.67,345,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['24.0', '8.0', '276.0', '227.0', '249.0']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,290065.0,0.0,528.0,528.0,43.2283,30.0,40.6544,0.9405,12.0,60.0,48.0,2.0656,6.2872,2630.0,0.0,12.0,60.0,48.0,-60.0,132.0,11793.0,4.0656,0.0567,43.2283,30.0,40.6544,0.0,12.0,60.0,528.0,48.0,2.0656,6.2873,11793.0,0.0407,highly_skewed,variable,0.0,non_normal,17446.0,12.0,60.0,48.0,-60.0,132.0,0.0,11793.0,11793.0,4.07,1995.0,0.69,-78.73,165.19,0.0,5526.0,5526.0,1.91,18.0,15265.0,5.26,4.0,192.0,5431.0,1.87,6.29,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,-60.0,132.0,heavy_tailed,log1p_or_quantile_transform,True,False,True,True,True,True,False,True,0.8,drop_or_encode,near_constant,0.0091
21,APPROVED_DAYS_DECISION_MEAN,float64,290065,34247,11.81,255818,88.19,False,0.06,False,-352.0,170,"[(np.float64(-352.0), 170), (np.float64(-350.0), 170), (np.float64(-404.0), 170)]",290065,-352.0,0.06,-350.0,0.06,"[('-352.0', 0.06), ('-350.0', 0.06), ('-404.0', 0.06)]",False,Most frequent dominates with 0.06%,290065,17446,5.67,34247,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['-606.0', '-690.8', '-1449.5555555555557', '-1643.375', '-1942.857142857143']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,290065.0,-2922.0,-2.0,2920.0,-1031.819,-940.5,590.2617,0.5721,-1396.1667,-557.0,839.1667,-0.7661,0.142,0.0,290065.0,-1396.1667,-557.0,839.1667,-2654.9167,701.75,3480.0,1.1997,0.0567,-1031.819,-940.5,590.2617,-2922.0,-1396.1667,-557.0,-2.0,839.1667,-0.7661,0.142,3480.0,0.012,moderately_skewed,variable,0.0,non_normal,17446.0,-1396.17,-557.0,839.17,-2654.92,701.75,3480.0,0.0,3480.0,1.2,0.0,0.0,-2802.6,738.97,1186.0,0.0,1186.0,0.41,412.5,0.0,0.0,-2685.68,-162.0,5774.0,1.99,0.14,moderate_deviation,False,True,False,True,moderate,winsorize_lower_or_clip,-2654.92,701.75,approximately_normal,none_or_standard_scaler,True,False,False,True,False,False,False,False,0.5,keep_continuous,no_strong_signal,0.0
22,APPROVED_DAYS_DECISION_MIN,float64,290065,2921,1.01,287144,98.99,False,0.07,False,-476.0,204,"[(np.float64(-476.0), 204), (np.float64(-447.0), 182), (np.float64(-511.0), 182)]",290065,-476.0,0.07,-447.0,0.06,"[('-476.0', 0.07), ('-447.0', 0.06), ('-511.0', 0.06)]",False,Most frequent dominates with 0.07%,290065,17446,5.67,2921,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['-606.0', '-2614.0', '-459.0', '-2020.0', '-286.0']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,290065.0,-2922.0,-2.0,2920.0,-1530.5713,-1490.0,862.8679,0.5638,-2379.0,-720.0,1659.0,-0.0645,-1.4117,0.0,290065.0,-2379.0,-720.0,1659.0,-4867.5,1768.5,0.0,0.0,0.0567,-1530.5713,-1490.0,862.8679,-2922.0,-2379.0,-720.0,-2.0,1659.0,-0.0645,-1.4117,0.0,0.0,approximately_symmetric,variable,0.0,non_normal,17446.0,-2379.0,-720.0,1659.0,-4867.5,1768.5,0.0,0.0,0.0,0.0,0.0,0.0,-4119.18,1058.03,0.0,0.0,0.0,0.0,820.0,0.0,0.0,-2901.0,-172.0,5678.0,1.96,-1.41,light_tailed,False,False,False,False,none,none_needed,-4867.5,1768.5,approximately_normal,none_or_standard_scaler,True,False,False,True,True,False,False,True,0.2,treat_as_categorical,discrete,0.0
23,APPROVED_SK_ID_PREV_NUNIQUE,float64,290065,25,0.01,290040,99.99,False,26.42,False,1.0,76640,"[(np.float64(1.0), 76640), (np.float64(2.0), 67388), (np.float64(3.0), 52238)]",290065,1.0,26.42,2.0,23.23,"[('1.0', 26.42), ('2.0', 23.23), ('3.0', 18.01)]",False,Most frequent dominates with 26.42%,290065,17446,5.67,25,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['1.0', '7.0', '10.0', '16.0', '20.0']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,290065.0,1.0,27.0,26.0,3.0548,3.0,2.1207,0.6942,1.0,4.0,3.0,1.5934,3.902,0.0,0.0,1.0,4.0,3.0,-3.5,8.5,7052.0,2.4312,0.0567,3.0548,3.0,2.1207,1.0,1.0,4.0,27.0,3.0,1.5934,3.902,7052.0,0.0243,highly_skewed,variable,0.0,non_normal,17446.0,1.0,4.0,3.0,-3.5,8.5,0.0,7052.0,7052.0,2.43,482.0,0.17,-3.31,9.42,0.0,4107.0,4107.0,1.42,1.0,7052.0,2.43,1.0,10.0,2362.0,0.81,3.9,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,-3.5,8.5,heavy_tailed,log1p_or_quantile_transform,True,False,True,True,True,True,False,True,0.5,drop_or_encode,near_constant,0.0
24,APP_ADDRESS_MISMATCH_COUNT,int64,307511,7,0.0,307504,100.0,False,74.26,False,0,228354,"[(np.int64(0), 228354), (np.int64(2), 64077), (np.int64(4), 9544)]",307511,0,74.26,2,20.84,"[('0', 74.26), ('2', 20.84), ('4', 3.1)]",False,Most frequent dominates with 74.26%,307511,0,0.0,7,low_cardinality,False,False,False,True,one_hot_encoding or label_encoding,"['0', '2', '4', '1', '3']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,307511.0,0.0,6.0,6.0,0.5948,0.0,1.0846,1.8237,0.0,2.0,2.0,1.7178,2.3307,228354.0,0.0,0.0,2.0,2.0,-3.0,5.0,329.0,0.107,0.0,0.5948,0.0,1.0846,0.0,0.0,2.0,6.0,2.0,1.7179,2.3307,329.0,0.0011,highly_skewed,variable,0.0,non_normal,0.0,0.0,2.0,2.0,-3.0,5.0,0.0,329.0,329.0,0.11,0.0,0.0,-2.66,3.85,0.0,10742.0,10742.0,3.49,0.73,10742.0,3.49,0.0,4.0,1198.0,0.39,2.33,right_skewed,True,True,True,True,low,investigate_individually,-3.0,5.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,False,0.5,drop_or_encode,near_constant,0.7426
25,APP_ANNUITY_INCOME_RATIO,float64,307499,88811,28.88,218688,71.12,False,0.96,False,0.1,2942,"[(np.float64(0.1), 2942), (np.float64(0.15), 2771), (np.float64(0.0666666666666666), 1150)]",307499,0.1,0.96,0.15,0.9,"[('0.1', 0.96), ('0.15', 0.9), ('0.0666666666666666', 0.37)]",False,Most frequent dominates with 0.96%,307499,12,0.0,88811,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.1219777777777777', '0.3565833333333333', '0.1024347826086956', '0.3077111111111111', '0.2358285714285714']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,307499.0,0.0002,1.876,1.8757,0.1809,0.1628,0.0946,0.5227,0.1148,0.2291,0.1143,1.512,5.4514,0.0,0.0,0.1148,0.2291,0.1143,-0.0566,0.4005,7878.0,2.562,0.0,0.1809,0.1628,0.0946,0.0002,0.1148,0.2291,1.876,0.1143,1.512,5.4515,7878.0,0.0256,highly_skewed,variable,0.0,non_normal,12.0,0.11,0.23,0.11,-0.06,0.4,0.0,7878.0,7878.0,2.56,1246.0,0.41,-0.1,0.46,0.0,3792.0,3792.0,1.23,0.06,4453.0,1.45,0.04,0.48,6150.0,2.0,5.45,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,-0.06,0.4,heavy_tailed,log1p_or_quantile_transform,True,False,True,True,False,False,False,True,0.5,bin,high_skew,0.0
26,APP_CAR_BIRTH_RATIO,float64,104582,78396,74.96,26186,25.04,False,2.04,False,-0.0,2134,"[(np.float64(-0.0), 2134), (np.float64(-0.0008244023083264), 10), (np.float64(-0.0007861635220125), 10)]",104582,-0.0,2.04,-0.0008244023083264,0.01,"[('-0.0', 2.04), ('-0.0008244023083264', 0.01), ('-0.0007861635220125', 0.01)]",False,Most frequent dominates with 2.04%,104582,202929,65.99,78396,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['-0.0013651160348629', '-0.0001412429378531', '-0.0007260281076595', '-0.001058705203536', '-0.0002031832035218']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,104582.0,-0.0092,-0.0,0.0092,-0.0009,-0.0006,0.001,1.1176,-0.0011,-0.0003,0.0007,-3.6124,17.5616,2134.0,102448.0,-0.0011,-0.0003,0.0007,-0.0022,0.0008,5265.0,5.0343,0.6599,-0.0009,-0.0006,0.001,-0.0092,-0.0011,-0.0003,-0.0,0.0007,-3.6124,17.5625,5265.0,0.0503,highly_skewed,variable,0.0,non_normal,202929.0,-0.0,-0.0,0.0,-0.0,0.0,5265.0,0.0,5265.0,5.03,3075.0,2.94,-0.0,0.0,2710.0,0.0,2710.0,2.59,0.0,4254.0,4.07,-0.01,0.0,1046.0,1.0,17.56,left_skewed,True,True,True,True,high,robust_scaling_or_transform,-0.0,0.0,heavy_tailed,quantile_transform_or_robust_scaler,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0204
27,APP_CONTACT_COUNT,int64,307511,6,0.0,307505,100.0,False,52.35,False,3,160972,"[(np.int64(3), 160972), (np.int64(4), 70671), (np.int64(2), 38357)]",307511,3,52.35,4,22.98,"[('3', 52.35), ('4', 22.98), ('2', 12.47)]",False,Most frequent dominates with 52.35%,307511,0,0.0,6,low_cardinality,False,False,False,True,one_hot_encoding or label_encoding,"['4', '5', '3', '2', '6']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,307511.0,1.0,6.0,5.0,3.3552,3.0,0.8653,0.2579,3.0,4.0,1.0,0.5557,-0.0866,0.0,0.0,3.0,4.0,1.0,1.5,5.5,2019.0,0.6566,0.0,3.3552,3.0,0.8653,1.0,3.0,4.0,6.0,1.0,0.5557,-0.0866,2019.0,0.0066,moderately_skewed,variable,0.0,non_normal,0.0,3.0,4.0,1.0,1.5,5.5,27.0,1992.0,2019.0,0.66,0.0,0.0,0.76,5.95,0.0,1992.0,1992.0,0.65,0.58,0.0,0.0,2.0,5.0,2019.0,0.66,-0.09,moderate_deviation,False,True,False,True,low,investigate_individually,1.5,5.5,approximately_normal,none_or_standard_scaler,False,False,False,True,True,True,False,False,0.3,drop_or_encode,near_constant,0.0
